iter	Logloss
115	0.1151998416
116	0.1143306078
117	0.1131473052
118	0.1124909486
119	0.1113970363
120	0.110676153
121	0.1097099971
122	0.1086197998
123	0.1078567254
124	0.107121039
125	0.1063275034
126	0.105337516
127	0.1045545531
128	0.1035996497
129	0.1029233342
130	0.1023724922
131	0.1015948764
132	0.1007422073
133	0.1000283191
134	0.09932973699
135	0.09845561234
136	0.09765110907
137	0.09687609336
138	0.09610372104
139	0.09539124033
140	0.09475829225
141	0.09402775402
142	0.09348428608
143	0.09283819157
144	0.09198230886
145	0.09133748379
146	0.09059727774
147	0.09004090605
148	0.08931785141
149	0.08890512743
150	0.08842443833
151	0.0877208314
152	0.08730502174
153	0.0869561671
154	0.08636690169
155	0.08601467744
156	0.08537801389
157	0.08480540966
158	0.0840941943
159	0.08369224622
160	0.08314273601
161	0.08262458798
162	0.08208601899
163	0.08162858793
164	0.08114328627
165	0.08064214073
166	0.0801936598
167	0.07979503732
168	0.07943593571
169	0.07904636974
170	0.07853289635
171	0.07805352928
172	0.07767518762
173	0.07736519332
174	0.07694045417
175	0.07648623287
176	0.07609763901
177	0.0756263601
178	0.07527012569
179	0.07484520237
180	0.07423876686
181	0.07362120935
182	0.07320315506
183	0.07281323465
184	0.07243788774
185	0.07193680869
186	0.07164209214
187	0.07121836501
188	0.07083768665
189	0.07049215495
190	0.07017017637
191	0.06989389902
192	0.06948292909
193	0.06918931067
194	0.0687964509
195	0.06846576052
196	0.06823650628
197	0.06791669343
198	0.06749338373
199	0.06718691905
200	0.066719209
201	0.06635581246
202	0.06611678107
203	0.0657589513
204	0.06533753004
205	0.06505571683
206	0.06481410502
207	0.06450524844
208	0.06418039017
209	0.06394386781
210	0.06364039767
211	0.0633725263
212	0.06307760182
213	0.06283070334
214	0.06258922608
215	0.06234157194
216	0.06204431405
217	0.06167496325
218	0.06140540765
219	0.06119123093
220	0.06097839045
221	0.0607570704
222	0.06048228482
223	0.06035384321
224	0.06001442418
225	0.05974658898
226	0.05953869682
227	0.05928178656
228	0.05893668954
229	0.05867317637
230	0.05838681234
231	0.05817941312
232	0.05795360981
233	0.05778483637
234	0.05757079847
235	0.05729624208
236	0.05694206668
237	0.05675787147
238	0.05648287891
239	0.05629101725
240	0.05606414294
241	0.05590956872
242	0.05561547657
243	0.05532755491
244	0.05511839685
245	0.05491429243
246	0.05474473994
247	0.05458229382
248	0.05440674116
249	0.05416970811
250	0.05402333891
251	0.05373859854
252	0.05353048829
253	0.05328996672
254	0.05312652897
255	0.05294633314
256	0.05271197786
257	0.05251734326
258	0.05238450297
259	0.05224738352
260	0.05209934785
261	0.05197815721
262	0.05189437136
263	0.05165952329
264	0.05142231282
265	0.05125022462
266	0.05104613539
267	0.05091278092
268	0.05077630141
269	0.05064188384
270	0.05049141076
271	0.05030066687
272	0.05013074062
273	0.04989461927
274	0.04967884869
275	0.049434106
276	0.04915005425
277	0.04896491789
278	0.04876722537
279	0.04854764421
280	0.04836140017
281	0.04815767295
282	0.048032641
283	0.04782257135
284	0.04771461104
285	0.04757601894
286	0.04738391614
287	0.0472598842
288	0.04708314632
289	0.04690108919
290	0.04676294686
291	0.046629981
292	0.04642559511
293	0.0462278334
294	0.04606752245
295	0.04592555008
296	0.0458035366
297	0.04567587929
298	0.04548894166
299	0.04533707338
300	0.04519344269
301	0.04506046985
302	0.04491309319
303	0.04479293743
304	0.04470438013
305	0.04459586417
306	0.04446934147
307	0.04434664973
308	0.04425826281
309	0.04407633027
310	0.04393314653
311	0.0438006511
312	0.04354893469
313	0.04343368995
314	0.04328813867
315	0.04313439627
316	0.04297095956
317	0.04291822038
318	0.04284647774
319	0.04269154817
320	0.04251621791
321	0.04236313872
322	0.04215272401
323	0.04204358431
324	0.04187305816
325	0.04176846637
326	0.04162502818
327	0.04146547231
328	0.04134549921
329	0.04126481345
330	0.041125975
331	0.0409760881
332	0.04085760995
333	0.04066950399
334	0.04052498471
335	0.04043226983
336	0.0402570223
337	0.04016263854
338	0.0400036361
339	0.03980022444
340	0.03965632528
341	0.03953886046
342	0.03945200529
343	0.03928813918
344	0.03917072521
345	0.03904165749
346	0.03893974196
347	0.03880828146
348	0.03865719195
349	0.03845829083
350	0.03839269327
351	0.03824260095
352	0.03814026624
353	0.0380143317
354	0.03785627426
355	0.03772016058
356	0.03762352717
357	0.03754721042
358	0.0374390498
359	0.03732899224
360	0.03717945003
361	0.03709377707
362	0.03694000443
363	0.03684078033
364	0.03674154134
365	0.03657628389
366	0.03645967702
367	0.03636387383
368	0.03622824488
369	0.03616215008
370	0.03604238277
371	0.03595719019
372	0.03584767016
373	0.03578519677
374	0.03567357777
375	0.03554362108
376	0.03545044747
377	0.03534251717
378	0.03527924153
379	0.03518346366
380	0.03512853861
381	0.03506935785
382	0.03501974927
383	0.03488951505
384	0.03483053586
385	0.0347686443
386	0.03467533472
387	0.03457181267
388	0.03450721635
389	0.03439911804
390	0.03431340557
391	0.03421928104
392	0.03410022601
393	0.03401363534
394	0.03391617854
395	0.03383320521
396	0.03372971072
397	0.03365068114
398	0.03358114723
399	0.03356432513
400	0.03347376729
401	0.03334779922
402	0.03324176947
403	0.03312183898
404	0.03306672571
405	0.03302366144
406	0.03294807461
407	0.03284022629
408	0.03273483905
409	0.03264832843
410	0.03258350439
411	0.03251405657
412	0.03239564945
413	0.03234276525
414	0.03226422131
415	0.03218672411
416	0.0320721226
417	0.03203044019
418	0.03196019099
419	0.03191204273
420	0.03181830387
421	0.03168439374
422	0.03161799503
423	0.03155202254
424	0.03147035882
425	0.03140467444
426	0.03133217448
427	0.03127265462
428	0.03116004498
429	0.03107740626
430	0.03094897671
431	0.03087212741
432	0.03080568378
433	0.03074482326
434	0.03068490619
435	0.0305736931
436	0.03049810133
437	0.03041273407
438	0.03035339955
439	0.03024826294
440	0.03016746158
441	0.03006949507
442	0.02999101935
443	0.02986893831
444	0.02979249932
445	0.02975240851
446	0.02968196569
447	0.02965694437
448	0.02957865996
449	0.02951974593
450	0.02945434872
451	0.02932689555
452	0.02921258772
453	0.02914164603
454	0.02907290659
455	0.02899211164
456	0.02894536368
457	0.02889238602
458	0.02878028266
459	0.02866554532
460	0.02860075186
461	0.02855853197
462	0.0284958072
463	0.02844732724
464	0.02837870246
465	0.02829894652
466	0.02826169864
467	0.02821847521
468	0.02817336917
469	0.02811626193
470	0.02803376381
471	0.02797970228
472	0.02789768547
473	0.02783599668
474	0.02776470645
475	0.02765010786
476	0.02759480822
477	0.02752359772
478	0.02746406418
479	0.02741303647
480	0.02735913379
481	0.02730095285
482	0.02722649813
483	0.02716430713
484	0.02710706134
485	0.02702238558
486	0.02698446905
487	0.02692738666
488	0.0268703625
489	0.02677082652
490	0.02672536761
491	0.02664785624
492	0.02661109517
493	0.02657749644
494	0.0265372768
495	0.02646132856
496	0.026432911
497	0.02639822482
498	0.02633765369
499	0.02628436915
500	0.02621741682
501	0.02616038339
502	0.02609926761
503	0.02604588225
504	0.02599302383
505	0.02594493079
506	0.02590144865
507	0.02583649127
508	0.02579049264
509	0.02573248007
510	0.02566138661
511	0.02563150149
512	0.02559899495
513	0.02554887682
514	0.02550595172
515	0.02544784866
516	0.02540060423
517	0.02532339102
518	0.02526590416
519	0.0252322296
520	0.02519455042
521	0.02512429819
522	0.02506359659
523	0.02501985207
524	0.02499544093
525	0.0249469691
526	0.02489596541
527	0.02486396546
528	0.02481014066
529	0.02477093021
530	0.0247223692
531	0.0246531729
532	0.02458737965
533	0.02452570773
534	0.02445799402
535	0.02438803009
536	0.02434357156
537	0.02430079158
538	0.02424584633
539	0.02418425439
540	0.02414762452
541	0.02409153868
542	0.02400963581
543	0.02396386592
544	0.02392853392
545	0.02388925187
546	0.02386715805
547	0.02383937938
548	0.02380238962
549	0.02373251173
550	0.02365890087
551	0.02359282954
552	0.0235687992
553	0.02354998633
554	0.02350031042
555	0.02346027913
556	0.02341221299
557	0.02336055647
558	0.02327812246
559	0.02324985904
560	0.0232059824
561	0.02314831339
562	0.02311159862
563	0.02305306757
564	0.02301167326
565	0.02293742231
566	0.02289862061
567	0.02284524179
568	0.02278636132
569	0.02273378633
570	0.0227063958
571	0.02265300467
572	0.0226378457
573	0.02259635841
574	0.02254842781
575	0.02251146678
576	0.02248902043
577	0.02242585672
578	0.02237577135
579	0.02229548566
580	0.02225540269
581	0.02221737422
582	0.02217122828
583	0.02213400442
584	0.02208756083
585	0.02205333389
586	0.02197456866
587	0.02192747752
588	0.02187845761
589	0.02183101661
590	0.02178099454
591	0.02176477825
592	0.02172665186
593	0.02168817896
594	0.02163180389
595	0.02156812586
596	0.02152271592
597	0.0215069017
598	0.02147721656
599	0.02143777437
600	0.02136484658
601	0.02132663878
602	0.02128936339
603	0.02124967848
604	0.02121787287
605	0.02115617707
606	0.02110561429
607	0.02103799133
608	0.02096388983
609	0.02089652135
610	0.02086276601
611	0.02079494934
612	0.02072882771
613	0.02066779047
614	0.02063239596
615	0.02059618018
616	0.02055501051
617	0.02050541349
618	0.02045026017
619	0.02041021701
620	0.0203879276
621	0.02035675552
622	0.02031586269
623	0.02026433486
624	0.02020915822
625	0.02019618258
626	0.02015430851
627	0.02011748475
628	0.02006676648
629	0.02002086975
630	0.01996187239
631	0.01992593201
632	0.0198902359
633	0.01985694262
634	0.01977359482
635	0.01973916936
636	0.01969870219
637	0.01963861757
638	0.0196042438
639	0.01958898991
640	0.01956129288
641	0.01953854033
642	0.01947805097
643	0.01945053346
644	0.01938300212
645	0.01933651726
646	0.01928649827
647	0.01923877579
648	0.0192217907
649	0.01919346298
650	0.0191564647
651	0.01911865775
652	0.01907188139
653	0.01905112067
654	0.01901662315
655	0.01899114756
656	0.01894169411
657	0.01892326162
658	0.01888161094
659	0.01884628508
660	0.01882432016
661	0.01878209243
662	0.0187536312
663	0.0187097909
664	0.018645733
665	0.01861016292
666	0.01857376212
667	0.01851892487
668	0.01848330163
669	0.01843122299
670	0.01839936018
671	0.01834297972
672	0.01831034664
673	0.01829610178
674	0.01825933554
675	0.0182159445
676	0.0181881552
677	0.01814882571
678	0.01810931854
679	0.01807879573
680	0.01803169123
681	0.01799813675
682	0.01796586492
683	0.01793680048
684	0.01790774247
685	0.01787018261
686	0.01783998843
687	0.01781100047
688	0.01778825924
689	0.01776600027
690	0.01771365037
691	0.01769133095
692	0.01767106929
693	0.01762809012
694	0.01760491313
695	0.01757570753
696	0.01754502881
697	0.01752922472
698	0.01750082542
699	0.01746157359
700	0.01744801308
701	0.01742723942
702	0.01740203305
703	0.01735857609
704	0.01730481189
705	0.01725989538
706	0.01722978866
707	0.01719394336
708	0.01714803683
709	0.01713948141
710	0.01710997252
711	0.01708004558
712	0.01704633743
713	0.01702822195
714	0.01700685014
715	0.01698057329
716	0.01696064307
717	0.01693160111
718	0.01690426302
719	0.01687003467
720	0.01683909813
721	0.01680667886
722	0.0167702459
723	0.01673235956
724	0.01671153331
725	0.01667782197
726	0.01665139388
727	0.01661594482
728	0.01659022717
729	0.01655477143
730	0.01651938592
731	0.01647864444
732	0.0164633137
733	0.01641614202
734	0.01638529801
735	0.01636292828
736	0.01633947096
737	0.01630888872
738	0.01627573832
739	0.01625306615
740	0.01620620941
741	0.01615331816
742	0.01613228835
743	0.01610403026
744	0.01603885982
745	0.0160207732
746	0.01598323668
747	0.01594554783
748	0.01591250475
749	0.01587211469
750	0.01585057201
751	0.01581739325
752	0.01578706807
753	0.01574922612
754	0.01571746903
755	0.01567613031
756	0.01565609062
757	0.01563792323
758	0.01560277899
759	0.01557927189
760	0.0155438235
761	0.01552208287
762	0.01546615677
763	0.01544776968
764	0.01541219975
765	0.01539072222
766	0.01535419931
767	0.01532978807
768	0.01529942447
769	0.01526877517
770	0.01524135377
771	0.01519390609
772	0.01516160309
773	0.01514115954
774	0.01511020466
775	0.01509560725
776	0.01507017636
777	0.01504758188
778	0.01500921453
779	0.01499104722
780	0.01496855438
781	0.01493793345
782	0.01490672929
783	0.01485716701
784	0.01483992402
785	0.01479687794
786	0.01477942972
787	0.01475223918
788	0.0147361242
789	0.01469848785
790	0.01463662843
791	0.01459436334
792	0.01454931461
793	0.01452694048
794	0.01450360193
795	0.01446844755
796	0.01444410641
797	0.01442793261
798	0.01440987993
799	0.01438894333
800	0.01437453281
801	0.01435867663
802	0.01433355535
803	0.01431138591
804	0.01428067735
805	0.01425696561
806	0.01423193865
807	0.0142195787
808	0.0141945394
809	0.01416156075
810	0.01413603011
811	0.01409878601
812	0.01407646515
813	0.014063077
814	0.01403883952
815	0.0140046736
816	0.01399335265
817	0.01397114065
818	0.01393884236
819	0.01390158846
820	0.01387394615
821	0.01385068274
822	0.01381865282
823	0.01379245753
824	0.01376700227
825	0.01374421099
826	0.01370038841
827	0.01367720796
828	0.01364445813
829	0.01362835453
830	0.0135958297
831	0.01355847658
832	0.0135525135
833	0.01352463527
834	0.01349860307
835	0.01347053401
836	0.01345607606
837	0.01342410815
838	0.01341279385
839	0.01339205227
840	0.01337822589
841	0.01335647065
842	0.01334049193
843	0.01331753419
844	0.01329898003
845	0.01328156906
846	0.01326030845
847	0.01324447297
848	0.01322302889
849	0.01320355424
850	0.0131861648
851	0.01317064572
852	0.01315784649
853	0.0131287163
854	0.01311995651
855	0.01308353979
856	0.01305941145
857	0.01303348784
858	0.01302191446
859	0.01300224651
860	0.01298894193
861	0.01296106575
862	0.01292412424
863	0.01290912422
864	0.01287621164
865	0.0128470145
866	0.0128250566
867	0.01281014654
868	0.0127918931
869	0.01275850604
870	0.01273807802
871	0.01271899899
872	0.01270344528
873	0.012678009
874	0.01265819842
875	0.01264774028
876	0.01262814193
877	0.01260715236
878	0.01259234964
879	0.01257120898
880	0.01254568358
881	0.01251790768
882	0.012489684
883	0.01247244158
884	0.01245706922
885	0.01243151466
886	0.0123979931
887	0.0123802331
888	0.01236616925
889	0.01235182689
890	0.01233629938
891	0.01230778712
892	0.0122946269
893	0.0122656091
894	0.01223989361
895	0.01221706391
896	0.0121913559
897	0.01216826537
898	0.01214155315
899	0.01212364643
900	0.01209749896
901	0.01206699289
902	0.0120373876
903	0.01201706263
904	0.01198193677
905	0.01196709368
906	0.01195020261
907	0.01193016087
908	0.01191073137
909	0.01187852709
910	0.01186146807
911	0.01184580698
912	0.01183357097
913	0.01180655571
914	0.0117896172
915	0.01176775343
916	0.01175296302
917	0.01172662021
918	0.011706237
919	0.01168630082
920	0.01166129657
921	0.01164953512
922	0.01162331687
923	0.01159642561
924	0.01158117586
925	0.01155060926
926	0.01152942054
927	0.0115089803
928	0.01148778429
929	0.01146768639
930	0.01145289976
931	0.01144007608
932	0.01141557444
933	0.01140408403
934	0.0113795374
935	0.01135599536
936	0.01134043527
937	0.0113321529
938	0.01131217172
939	0.0112977388
940	0.01128541553
941	0.0112738674
942	0.01126116397
943	0.01124435909
944	0.01122004237
945	0.01120406772
946	0.01118248718
947	0.0111591591
948	0.01114441558
949	0.01113949612
950	0.01112319401
951	0.01110767265
952	0.01108459435
953	0.01107389452
954	0.01105932563
955	0.01104040847
956	0.01101965496
957	0.01100815904
958	0.01099271948
959	0.01097676058
960	0.01095793163
961	0.01094134622
962	0.0109237763
963	0.01089372595
964	0.01087103511
965	0.01085422198
966	0.01083565385
967	0.0108170441
968	0.01080337389
969	0.01078900355
970	0.01076838655
971	0.01075794068
972	0.01073675226
973	0.01072356675
974	0.01070624862
975	0.01069325786
976	0.01066804602
977	0.01064305623
978	0.01062384677
979	0.01061349491
980	0.01060201326
981	0.01059293646
982	0.01056459317
983	0.01054014606
984	0.01051980245
985	0.01049350392
986	0.01046589741
987	0.01045570799
988	0.01043999526
989	0.01042677482
990	0.01040713307
991	0.0103893698
992	0.0103697694
993	0.01035734543
994	0.01034270553
995	0.01032070404
996	0.01029910459
997	0.01028317888
998	0.01025681155
999	0.01023092754
